PlotCode,AGB,Lat,Long,Area,Altitude,Midpoint,Continent,VPD,VPDmax,Srad,Srad.cv,MTWM,Alt.WC,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,Min.temp,Max.temp,WarmMin,CloudSD,Cloud,Warm.rate,Warm.rate2,mcwd,ndry1,ndry2,wind,wind.max,CEC,Sand,Clay,pH,Rock.depth,Rhoriz.prob
MDJ-01,342.1755604,6.17,12.83,1,789,2010.9725,AF,0.875048344,1.619761855,16112.75,0.14835024,24.62000076,773,23.46583351,10.54166651,76.3888814,85.69127549,29.96625564,15.81999962,13.80000114,22.3533334,23.97000019,24.55333384,22.3533334,1627,278,2,79.59256041,779,14,189,779,18.54125513,28.73666676,20.12000076,18.34,60.72,0.014022968,0.013331596,-392,9,5,1.541666657,1.899999976,2.740840024,39.66666667,33.25,56.5,44.83,12
MDJ-03,272.8578944,5.98,12.87,1,757,2010.9945,AF,0.832540848,1.512791277,16027.08333,0.148843626,24.52,761,23.51583316,10.24166663,77.58837911,76.26087042,29.86766263,16.31999924,13.20000076,22.53666641,23.86999975,24.48666654,22.53666641,1601,276,3,77.91147927,748,17,196,748,18.74266247,28.63666648,20.02,16.59,63.1,0.013902116,0.013374469,-383,9,5,1.516666671,1.799999952,2.442347035,42.91666667,30.75,55.08333333,57.17,9
MDJ-07,268.89993,6.01,12.89,1,764,2011.021,AF,0.835793893,1.522791267,16034.33333,0.149312836,24.455,755,23.43416643,10.2750001,77.84090531,77.23807893,29.80190146,16.25499924,13.20000076,22.43833295,23.80499975,24.42166654,22.43833295,1602,276,3,78.17884121,749,16,194,749,18.64356784,28.57166648,19.955,17.18,62.62,0.014022968,0.013331596,-385,9,5,1.508333335,1.799999952,2.390290673,43.33333333,30.33333333,56.41666667,70.34,7
MDJ-10,141.0462225,6,12.89,0.4,767,2011.03475,AF,0.832336421,1.514450438,16001.5,0.148080534,24.39499962,766,23.39083317,10.20833333,77.33586529,75.84246482,29.74320057,16.19500076,13.19999886,22.41166667,23.72833327,24.34499943,22.41166667,1609,277,3,77.95505362,751,17,197,751,18.63486746,28.49499984,19.89499962,17.43,64.05,0.013902116,0.013374469,-383,9,5,1.475000014,1.700000048,2.319114395,42.83333333,31.5,56.16666667,57.45,10
BIS-01,391.3570939,3.3,12.48,1,633,2009.8225,AF,0.544487029,0.70839211,13727.5,0.14257016,24.84999924,643,23.87083352,8.891666412,81.57492407,65.38202361,29.31889646,18.15000038,10.89999962,23.60000051,24.03333327,24.7333334,23.11666724,1600,294,27,61.5258168,645,102,345,420,19.69389678,28.31666673,20.75000076,8.64,77.55,0.011069625,0.010832771,-198,7,4,1.066666692,1.200000048,2.268683541,49,41.83333333,49.75,71.07,10
BIS-02,311.1482347,3.29,12.49,1,633,2009.822,AF,0.544487029,0.70839211,13727.5,0.14257016,24.84999924,643,23.87083352,8.891666412,81.57492407,65.38202361,29.31889104,18.15000038,10.89999962,23.60000051,24.03333327,24.7333334,23.11666724,1600,294,27,61.5258168,645,102,345,420,19.69389136,28.31666673,20.75000076,8.64,77.55,0.011069625,0.010832771,-198,7,4,1.066666692,1.200000048,2.268683541,49,41.83333333,49.75,71.07,10
BFI-04,283.6299217,7.71,-1.7,0.5,366,2006.74,AF,0.866756852,1.708288715,16397,0.142932915,27.52000038,350,25.55750005,9.725000223,72.03703869,128.5960023,32.12425589,18.31999962,13.5,24.97000019,26.27000006,27.22000019,23.93666673,1192,184,5,63.91372265,458,43,244,417,20.99925621,30.42000016,23.21999924,21.08,71.82,0.014688552,0.013995229,-324,11,6,1.516666651,1.799999952,2.025952857,60.58333333,20.33333333,55.16666667,93.75,7
BIS-03,403.9112525,3.32,12.49,1,660,2009.83875,AF,0.548653692,0.711228118,13770.33333,0.143057049,24.65999924,632,23.68083352,8.891666412,81.57492407,65.38202361,29.12907249,17.96000038,10.89999962,23.41000051,23.84333327,24.5433334,22.92666724,1599,294,26,61.79935058,647,100,344,423,19.50407281,28.12666673,20.56000076,8.9,76.87,0.011069625,0.010832771,-200,7,4,1.066666688,1.200000048,2.242481169,48.58333333,43.25,49.75,75.83,9
BIS-04,329.6559976,3.33,12.49,1,634,2009.8445,AF,0.546764739,0.718392101,13744.16667,0.141722404,24.89499924,653,23.89916679,8.874999682,81.42201828,65.62489797,29.36413478,18.19500038,10.89999962,23.61166705,24.07833327,24.76166667,23.12833378,1601,294,27,61.70261282,647,101,344,423,19.73080173,28.33666663,20.69500038,9.09,76.45,0.011069625,0.010832771,-199,7,4,1.058333357,1.200000048,2.197224577,49.66666667,42.33333333,49.75,80.34,9
BIS-05,559.3083663,3.31,12.49,1,658,2009.8415,AF,0.544178492,0.70839211,13743.08333,0.142517635,24.74999924,648,23.75000011,8.866666317,81.34556539,66.33248679,29.1191019,17.95,10.89999962,23.46666705,23.93333327,24.61666667,22.96666705,1602,295,27,61.56899479,647,102,345,422,19.58576923,28.18333327,20.65000076,9.22,77.15,0.011069625,0.010832771,-198,7,4,1.058333357,1.200000048,2.268683541,46.91666667,44.25,50.08333333,77.63,8
BIS-06,407.2940926,3.31,12.49,1,574,2009.848,AF,0.544178492,0.70839211,13743.08333,0.142517635,25.16999924,648,24.17000011,8.866666317,81.34556539,66.33248679,29.53917231,18.37,10.89999962,23.88666705,24.35333327,25.03666667,23.38666705,1602,295,27,61.56899479,647,102,345,422,20.00583965,28.60333327,21.07000076,9.22,77.15,0.011069625,0.010832771,-198,7,4,1.058333357,1.200000048,2.268683541,46.91666667,44.25,50.08333333,77.63,8
TNP-06,450.1997146,6.13,9.41,1,187,2007.0415,AF,0.774747148,1.244687779,14748.5,0.159019864,27.545,196,26.09916663,9.325000127,77.06612647,92.42829184,32.21292935,19.74500076,12.09999847,24.91166711,26.31166641,27.295,24.91166711,2277,373,10,74.04492139,1031,60,286,1031,21.80459668,30.7616667,23.14500038,16.9,81.61,0.01635582,0.016692607,-277,7,5,1.37499998,1.5,2.519039656,53.91666667,24.83333333,51.33333333,87.24,21
TNP-07,589.1041457,6.13,9.41,1,381,2007.0495,AF,0.770111518,1.240382507,14692,0.163061415,26.61999962,325,25.19500006,9.149999936,76.24999947,95.85735775,31.18806403,18.82000038,12,23.95333359,25.48666673,26.43666654,23.95333359,2286,379,11,73.51973986,1031,61,294,1031,20.98806374,29.77000003,22.32000038,16.73,82.23,0.01635582,0.016692607,-274,7,4,1.433333327,1.600000024,2.608843551,54.41666667,24.5,51.66666667,88.03,30
TNP-08,261.7495955,6.31,9.37,1,1217,2007.0265,AF,0.763054998,1.33624079,14543.16667,0.175340158,23.955,1108,22.42166678,8.450000286,71.61016497,110.6660167,28.02268048,15.85499962,11.80000114,20.93833359,23.07166679,23.75499987,20.93833359,2177,381,12,72.9302203,1002,57,309,1002,18.56434635,26.64666692,20.25499924,15.83,87.18,0.01635582,0.016692607,-285,7,4,1.608333319,2.099999905,3.181520038,51.66666667,21.58333333,51.41666667,136.56,36
TNP-10,384.9613339,6.2,9.34,1,185,2006.984,AF,0.76550698,1.229686851,14916.5,0.157267848,27.43,171,25.97999995,9.533332984,76.88171998,95.86922767,32.1969699,19.43,12.39999962,24.7466666,26.22999987,27.22999987,24.7466666,2193,362,9,74.32149754,988,58,270,988,21.58030374,30.74666644,23.03000038,17.05,77.76,0.01635582,0.016692607,-286,7,5,1.458333343,1.700000048,2.679879324,54.66666667,27,51.41666667,94.67,9
TNP-12,446.2764922,6.12,9.21,1,133,2006.9705,AF,0.756462725,1.185779715,14822.58333,0.155401448,27.68500076,130,26.23916644,9.308333397,76.29780996,93.77095958,32.35174493,19.78499924,12.20000076,25.05166629,26.40166635,27.46833295,25.05166629,2221,362,8,73.35032475,1006,66,282,1006,21.95174468,30.89333314,23.38499962,18.32,71.77,0.01635582,0.016692607,-270,7,4,1.341666649,1.5,2.343407088,57.16666667,25.75,50.16666667,101.36,7
TNP-13,446.5963324,6.13,9.22,1,139,2006.9785,AF,0.756398467,1.184687597,14831.5,0.155281206,27.60500038,140,26.17999995,9.300000032,76.22951561,94.30367689,32.27187809,19.70500076,12.19999886,24.98833295,26.35500006,27.42166667,24.98833295,2218,362,8,73.36593977,1003,65,280,1003,21.89687841,30.82999997,23.40499962,17.65,72.31,0.01635582,0.016692607,-270,7,4,1.358333319,1.5,2.470920408,56.66666667,26,50.41666667,102.21,9
TNP-15,378.9733885,6.05,9.28,1,182,2007.0045,AF,0.751169305,1.163703273,14844.91667,0.155495699,27.39,160,25.98166646,9.350000223,77.27272668,92.51125869,32.1573121,19.68999924,12.10000038,24.80666667,26.13999968,27.18999987,24.80666667,2299,372,9,73.31374034,1047,68,296,1047,21.67397883,30.65666657,22.99000038,16.91,72.56,0.01635582,0.016692607,-267,7,4,1.358333319,1.5,2.130213867,57.58333333,25.75,51.08333333,102.56,9
NNP-01,410.4256808,2.23,16.4,1,394,2009.9115,AF,0.578500167,0.811560063,15925.16667,0.080094461,25.76499962,367,24.78583327,9.475000064,84.59820909,60.99398356,30.57963263,19.16499924,11.20000076,24.31499981,24.74833321,25.63166673,24.16499987,1628,216,42,40.57373405,596,173,448,504,20.26296587,29.5233333,21.16499924,7.53,75.6,0.010379389,0.008615805,-127,5,3,1.041666677,1.200000048,1.992430165,55.91666667,31,48.08333333,34.46,3
NNP-02,335.607551,2.24,16.4,1,404,2009.9115,AF,0.574159398,0.812237938,15919.25,0.080607248,25.82499924,409,24.82500003,9.46666654,84.52381703,62.88517123,30.63963225,19.22500076,11.19999886,24.3416666,24.79166673,25.69166667,24.17499994,1639,217,42,40.49020506,599,174,452,507,20.3062994,29.5583333,21.22500076,6.48,75.25,0.010379389,0.008615805,-126,5,3,1.050000012,1.200000048,1.858898772,56.16666667,32,48.33333333,33.62,4
CEB-03,202.5189537,-0.15,13.05,1,NA,2005.7095,AF,0.430075233,0.557120425,12360,0.161899715,24.89999962,515,23.79166651,8.283333143,74.62462034,92.06801143,28.74647496,17.5,11.10000038,23.86666616,22.49999968,24.73333359,22.49999968,1722,284,13,58.39639158,665,87,529,87,19.79647451,27.93333308,21.10000038,4.83,85.67,0.007647306,0.00707282,-213,4,3,0.99166667,1.100000024,2.343407088,47.91666667,40.08333333,45,48.54,7
BIL-02,326.1940464,0.47,11.93,2.5,NA,1999.2,AF,0.453009493,0.545946513,12055.16667,0.179388704,25,523,24.05416679,8.208333015,73.94895625,94.85533817,28.92325185,17.70000076,11.09999847,24.03333378,22.68333371,24.9333334,22.68333371,1667,296,9,65.6597522,681,72,515,72,20.0732529,28.1583333,21.20000076,6.43,85.13,0.008953223,0.008679762,-228,6,4,1.016666676,1.200000048,2.251291799,45.16666667,41.5,43.66666667,53.02,7
BIL-03,365.7366767,0.57,12.17,2.5,NA,1999.2,AF,0.465806031,0.573893854,12094,0.177814165,25.20000076,480,24.21666654,8.400000254,74.33627791,93.67092307,29.22648995,17.79999924,11.30000114,24.19999949,22.86666679,25.13333321,22.86666679,1635,294,12,64.2046731,672,85,495,85,20.14315598,28.41666667,21.29999924,5.9,84.42,0.009256253,0.008907716,-215,6,4,1.025000001,1.299999952,2.149822338,45.41666667,40.75,44.41666667,49.04,10
BIL-01,392.6806339,0.3,11.92,2.5,NA,1999.2,AF,0.473262715,0.553893873,11982.41667,0.180387422,25.29999924,481,24.27083325,8.208333174,73.28868406,96.65915997,29.223253,17.89999962,11.20000076,24.46666654,22.86666648,25.14999994,22.86666648,1674,290,7,66.16015896,681,61,521,61,20.28991928,28.37499984,21.39999962,5.94,86.32,0.008953223,0.008679762,-239,6,4,1.058333347,1.200000048,2.277267285,45.91666667,40.75,45.41666667,67.05,9
BIL-04,314.3819262,0.67,11.92,2.5,NA,1999.2,AF,0.439784718,0.528392282,12113.83333,0.17785404,24.79999924,555,23.87916676,8.208333333,74.62121212,89.5559373,28.83579906,17.70000076,11,23.8166666,22.60000006,24.76666673,22.60000006,1670,304,12,65.13570362,691,85,508,85,19.9107984,27.98333343,21,5.55,86.34,0.009747475,0.009563261,-215,6,4,1.033333346,1.200000048,2.178532444,44.58333333,42.33333333,43.66666667,50.66,8
MBM-01,396.4087509,-0.38,10.8,2.5,NA,1998.751,AF,0.576342673,0.653703283,11999,0.184460112,27,139,25.84166662,7.600000223,69.09091111,110.0378753,30.62175372,19.5,11,26.10000006,24.21666654,26.86666648,24.21666654,2026,375,4,71.86620442,906,37,642,37,22.16342023,29.64166673,23.5,5.74,87.37,0.009022367,0.008854172,-275,5,4,0.891666666,1.299999952,2.351375257,50.41666667,30.08333333,46.83333333,95.66,7
MYB-01,304.4043916,-3.12,10.95,2.5,600,2002.789,AF,0.513979603,0.588930361,11866.91667,0.159624877,24.61000076,382,23.05166665,6.650000095,62.14952917,138.5777431,28.11428498,17.30999962,10.70000076,23.64333327,21.02666648,24.42666673,21.02666648,1636,321,1,77.74034207,704,8,640,8,19.8309512,26.3766667,21.20999924,2.44,87.97,0.00603836,0.005862308,-364,6,4,1.691666673,2.299999952,2.756840365,42.58333333,39.5,49.41666667,69.73,21
MYB-03,422.9178294,-3.29,11.13,2.5,790,2002.871,AF,0.420824735,0.50458309,11902.41667,0.164017306,22.99499962,509,21.40333348,6.499999841,60.18518797,149.1465733,26.50386306,15.595,10.79999924,22.07833359,19.24499994,22.87833346,19.24499994,1676,324,1,77.77921846,721,7,664,7,18.26219738,24.6533334,19.69500038,2.08,93.18,0.006380471,0.006091647,-363,6,4,1.75,2.200000048,2.782951509,53.16666667,30.58333333,51.41666667,73.93,23
LOT-02,404.8208207,-0.83,11.8,5,NA,1996.5,AF,0.563773038,0.660035175,12190.83333,0.163068785,26.39999962,285,25.28749983,7.591666698,70.95016365,101.4693123,29.88351784,19.10000038,10.69999886,25.51666673,23.79999987,26.24999968,23.79999987,1773,320,2,71.86227027,791,27,559,27,21.57518508,29.08333317,22.89999962,8.65,74.35,0.007670154,0.007262487,-298,5,4,0.966666664,1.299999952,2.397895273,50.66666667,34.33333333,48.75,55.31,12
LOT-01,435.2287964,-0.97,11.78,5,NA,1996.5,AF,0.556849717,0.649653956,12225.5,0.158937617,26.20000076,339,25.13333344,7.633334001,70.03057736,103.820943,29.78351937,18.79999924,10.90000153,25.40000025,23.60000006,26.10000006,23.60000006,1822,334,2,72.75895037,820,25,574,25,21.40018505,28.95000045,22.79999924,7.14,75.59,0.007670154,0.007262487,-303,5,4,1.016666666,1.299999952,2.251291799,51.66666667,33.08333333,45.58333333,48.03,10
MLL-01,401.7242748,-0.6,12.8,2.5,NA,2002.129,AF,0.482142052,0.581560044,12243.58333,0.155618654,25.60000038,449,24.50833337,7.683333397,72.48427472,90.47436527,29.22258039,18.5,10.60000038,24.5666666,23.23333295,25.45000045,23.23333295,1717,272,8,60.0952742,687,65,537,65,20.78924668,28.35000006,22.10000038,6.51,83.21,0.007659331,0.007156285,-235,5,3,0.966666664,1.100000024,2.374905755,49.25,36,45.58333333,48.25,14
MBM-02,360.3691509,-0.42,10.82,2.5,NA,1998.751,AF,0.576142919,0.66282624,11938.75,0.186090001,26.89999962,182,25.68749992,7.591666698,69.0151518,109.464095,30.52175334,19.39999962,11,25.9333334,24.08333302,26.73333359,24.08333302,2037,377,4,71.57598672,909,38,646,38,22.01342029,29.48333327,23.39999962,5.39,86.81,0.009022367,0.008854172,-275,5,4,0.949999998,1.299999952,2.435074276,52.91666667,29.25,46.41666667,78.69,9
MBM-03,390.3943295,-0.45,10.83,2.5,NA,1998.751,AF,0.569608558,0.6520563,11920.33333,0.186050313,26.79999924,190,25.61249987,7.608332952,69.1666632,108.9437985,30.42175296,19.29999924,11,25.88333352,24.01666641,26.63333321,24.01666641,2041,377,4,71.55136541,910,38,648,38,21.93008712,29.41666635,23.29999924,6.17,86.96,0.009022367,0.008854172,-277,5,4,0.933333342,1.200000048,2.519039656,51.33333333,28.58333333,46.41666667,72.26,11
CEB-04,232.7213053,-0.15,13.05,1,NA,2005.7095,AF,0.430075233,0.557120425,12360,0.161899715,24.89999962,515,23.79166651,8.283333143,74.62462034,92.06801143,28.74647496,17.5,11.10000038,23.86666616,22.49999968,24.73333359,22.49999968,1722,284,13,58.39639158,665,87,529,87,19.79647451,27.93333308,21.10000038,4.83,85.67,0.007647306,0.00707282,-213,4,3,0.99166667,1.100000024,2.343407088,47.91666667,40.08333333,45,48.54,7
MBM-04,527.7976137,-0.35,10.82,2.5,NA,1999.121,AF,0.563581655,0.632056081,11951.91667,0.183709474,26.79999924,174,25.67916648,7.575000127,69.49541644,108.8464046,30.425029,19.39999962,10.89999962,25.95000013,24.06666629,26.6833334,24.06666629,2037,375,4,71.56117374,908,38,644,38,22.01669618,29.46666654,23.29999924,5.72,88.02,0.009022367,0.008854172,-273,5,4,0.941666663,1.299999952,2.442347035,48.83333333,33.83333333,46.66666667,97.13,9
NGI-01,335.4923088,5.35,9.52,1,248,2009.0985,AF,0.675862934,0.971392823,14775.5,0.14957768,27.11500038,251,25.81083327,9.008333206,77.6580551,82.22635173,31.71976024,19.71500076,11.59999847,24.71500013,26.03166641,26.86499975,24.71500013,2695,422,17,71.13056246,1253,98,386,1253,21.71142767,30.31499987,22.81499924,13.87,73.61,0.016349206,0.016796108,-222,6,4,1.391666681,1.600000024,2.917770732,48.16666667,31.75,52.08333333,84.83,11
NGI-02,470.2091578,5.35,9.52,1,258,2009.1075,AF,0.675862934,0.971392823,14775.5,0.14957768,27.06500038,251,25.76083327,9.008333206,77.6580551,82.22635173,31.66991141,19.66500076,11.59999847,24.66500013,25.98166641,26.81499975,24.66500013,2695,422,17,71.13056246,1253,98,386,1253,21.66157884,30.26499987,22.76499924,13.87,73.61,0.016349206,0.016796108,-222,6,4,1.391666681,1.600000024,2.917770732,48.16666667,31.75,52.08333333,84.83,11
NGI-03,310.3009404,5.36,9.55,1,251,2009.14925,AF,0.676830674,0.981392814,14729.16667,0.147564721,27.08500038,248,25.75999994,8.96666654,77.29885965,85.3468756,31.69061264,19.68500076,11.59999847,24.60166679,26.01833314,26.83499975,24.60166679,2694,422,17,71.1510803,1252,97,384,1252,21.68228007,30.24333321,22.88499962,14.46,74.31,0.016349206,0.016796108,-222,6,4,1.341666659,1.5,2.735449175,52.66666667,26.83333333,50.83333333,82.82,7
NGI-04,389.7952844,5.36,9.58,1,511,2010.052,AF,0.681300011,0.999653861,14656.41667,0.154442297,26.09500038,410,24.72416659,8.808333238,76.59420207,88.252176,30.61577686,18.69500076,11.5,23.51166673,25.04499987,25.8116666,23.51166673,2671,426,17,71.393627,1251,95,384,1251,20.74077606,29.12833321,21.89499962,14.89,75.54,0.016349206,0.016796108,-225,6,4,1.408333341,1.600000024,2.668384945,50.83333333,28.83333333,50.08333333,85.84,10
NGI-05,384.2838204,5.36,9.58,1,397,2010.052,AF,0.675147304,0.993015963,14650,0.154966975,26.42999962,403,25.12999998,8.766666571,76.23188323,89.23920857,31.05077647,19.13000038,11.5,23.91333321,25.48000013,26.24666654,23.91333321,2663,425,17,71.35324914,1248,95,384,1248,21.16744279,29.51333327,22.32999924,15.58,75.84,0.016349206,0.016796108,-225,6,4,1.408333341,1.600000024,2.793208009,51.41666667,28.58333333,50.08333333,82,11
MKN-10.1,423.4759889,-0.78,11.97,1.28,300,1994.450287,AF,0.540854801,0.649618844,12116.58333,0.161295895,26.42000038,364,25.2908333,7.508333206,70.83332958,100.7801017,29.78863221,19.11999924,10.60000038,25.48666667,23.82,26.2533334,23.82,1758,303,3,69.50422673,768,32,556,32,21.60529929,29.0449999,23.02000076,6.79,79.5,0.007670154,0.007262487,-286,5,4,1.016666671,1.299999952,2.178532444,48.91666667,36.33333333,44.5,53.32,10
MKN-14.1,421.5248396,-0.78,11.97,1.44,300,1994.485129,AF,0.540854801,0.649618844,12116.58333,0.161295895,26.42000038,364,25.2908333,7.508333206,70.83332958,100.7801017,29.78888525,19.11999924,10.60000038,25.48666667,23.82,26.2533334,23.82,1758,303,3,69.50422673,768,32,556,32,21.60555233,29.0449999,23.02000076,6.79,79.5,0.007670154,0.007262487,-286,5,4,1.016666671,1.299999952,2.178532444,48.91666667,36.33333333,44.5,53.32,10
MKN-06.1,375.3897595,-0.78,11.97,1.28,300,1994.42535,AF,0.540854801,0.649618844,12116.58333,0.161295895,26.42000038,364,25.2908333,7.508333206,70.83332958,100.7801017,29.7884511,19.11999924,10.60000038,25.48666667,23.82,26.2533334,23.82,1758,303,3,69.50422673,768,32,556,32,21.60511818,29.0449999,23.02000076,6.79,79.5,0.007670154,0.007262487,-286,5,4,1.016666671,1.299999952,2.178532444,48.91666667,36.33333333,44.5,53.32,10
SAN-21,405.1745582,2.26,16.38,1,397,2009.577,AF,0.578017128,0.831560044,15881.16667,0.081614919,25.83999924,405,24.88999998,9.533333302,84.36578713,62.8128597,30.75175065,19.24000076,11.29999924,24.40666679,24.87333302,25.74000013,24.24000013,1639,217,42,40.45935439,599,174,350,509,20.33508398,29.65666663,21.24000076,7.06,75.1,0.010379389,0.008615805,-126,5,3,1.025000006,1.200000048,1.871802177,59.41666667,29.33333333,47.58333333,34.38,4
SAN-22,501.9079375,2.3,16.39,1,416,2009.582,AF,0.57883686,0.832237919,15901.5,0.082283322,25.84499924,425,24.8200001,9.53333346,84.36578853,63.97796711,30.65679334,19.14500038,11.29999924,24.34500019,24.795,25.69499994,24.16166679,1643,218,42,40.6682804,602,173,452,512,20.26512709,29.58666683,21.24500076,7.25,76.04,0.010379389,0.008615805,-127,5,3,1.025000011,1.200000048,1.805552791,59.66666667,30.25,48.41666667,37.07,8
SAN-23,389.5847941,2.35,16.32,1,400,2009.5875,AF,0.577419363,0.832237919,15946.25,0.080569932,25.86500076,433,24.92750013,9.575000127,84.73452012,61.01881116,30.77684073,19.26500038,11.29999924,24.46500019,24.88166686,25.76500006,24.29833352,1634,219,41,41.07030458,599,170,450,509,20.35184118,29.71500019,21.26500038,8.26,74.28,0.010379389,0.008615805,-130,5,3,1.041666682,1.200000048,1.749199855,57.33333333,31,49.33333333,37.57,5
SAN-24,344.9898054,2.34,16.35,1,397,2009.592,AF,0.574411357,0.823015886,15949,0.080163302,25.82500076,422,24.86250011,9.525000095,84.29204193,62.08956333,30.7368795,19.22500038,11.29999924,24.39166673,24.82500013,25.70833333,24.22500006,1636,218,41,40.99989351,600,171,451,509,20.31187995,29.62500016,21.22500038,8.1,75.54,0.010379389,0.008615805,-129,5,3,1.041666677,1.200000048,1.673976434,56.91666667,32,48.08333333,33.51,5
SAN-25,308.2573321,2.38,16.38,1,414,2009.5975,AF,0.569534789,0.833015877,15991.33333,0.080214624,25.80500076,435,24.76750006,9.558333079,84.58702411,60.68266067,30.61692651,19.105,11.29999924,24.30500013,24.73833352,25.605,24.15500019,1637,218,41,41.06320121,600,169,452,513,20.2002608,29.5466666,21.105,7.85,74.62,0.010379389,0.008615805,-131,5,3,1.033333341,1.200000048,1.858898772,56.83333333,31.5,50.91666667,37.56,5
